GID,PRCL_KEY,PRCL_TYPE,LSTATUS,WSTATUS,GEOM_AREA,COMMENTS,TAG_X,TAG_Y,TAG_VALUE,TAG_SIZE,TAG_ANGLE,TAG_JUST,ID,DATE_STAMP,PROVINCE,MAJ_REGION,MAJ_CODE,MIN_REGION,MIN_CODE,PARCEL_NO,PORTION,SS_NAME,DSG_NO,SR_NO,SS_NO
"4606185",M311T0IR090600000978000000,E,S,C,404.629999999999995,NEW AFRIGIS PARCELS,28.693185000000000,-26.132957000000001,"978",0.000020000000000,0.000000000000000,MC,T0IR09060000097800000,2017/10/30,MPUMALANGA,IR,T0IR0000,BOTLENG,T0IR0906,"978","0",,,,
"4606192",M311T0IR090600001810000000,E,S,C,220.030000000000001,NEW AFRIGIS PARCELS,28.692731999999999,-26.134723000000001,"1810",0.000020000000000,0.000000000000000,MC,T0IR09060000181000000,2017/10/30,MPUMALANGA,IR,T0IR0000,BOTLENG,T0IR0906,"1810","0",,,,
"4606196",M311T0IR090600001830000000,E,S,C,207.490000000000009,NEW AFRIGIS PARCELS,28.690536999999999,-26.126971999999999,"1830",0.000020000000000,0.000000000000000,MC,T0IR09060000183000000,2017/10/30,MPUMALANGA,IR,T0IR0000,BOTLENG,T0IR0906,"1830","0",,,,
"4605948",M311T0IR090600000936000000,E,S,C,450.040000000000020,NEW AFRIGIS PARCELS,28.691666999999999,-26.132756000000001,"936",0.000020000000000,0.000000000000000,MC,T0IR09060000093600000,2017/10/30,MPUMALANGA,IR,T0IR0000,BOTLENG,T0IR0906,"936","0",,,,
"4605949",M311T0IR090600000857000000,E,S,C,270.930000000000007,NEW AFRIGIS PARCELS,28.696764000000002,-26.134143999999999,"857",0.000020000000000,0.000000000000000,MC,T0IR09060000085700000,2017/10/30,MPUMALANGA,IR,T0IR0000,BOTLENG,T0IR0906,"857","0",,,,
"4605951",M311T0IR090600001709000000,E,S,C,220.000000000000000,NEW AFRIGIS PARCELS,28.691345999999999,-26.134843000000000,"1709",0.000020000000000,0.000000000000000,MC,T0IR09060000170900000,2017/10/30,MPUMALANGA,IR,T0IR0000,BOTLENG,T0IR0906,"1709","0",,,,
"4605952",M311T0IR090600000932000000,E,S,C,459.529999999999973,NEW AFRIGIS PARCELS,28.690961000000001,-26.132939000000000,"932",0.000020000000000,0.000000000000000,MC,T0IR09060000093200000,2017/10/30,MPUMALANGA,IR,T0IR0000,BOTLENG,T0IR0906,"932","0",,,,
"4604361",M311T0IR090600001610000000,E,S,C,269.449999999999989,NEW AFRIGIS PARCELS,28.689059000000000,-26.136800000000001,"1610",0.000020000000000,0.000000000000000,MC,T0IR09060000161000000,2017/10/30,MPUMALANGA,IR,T0IR0000,BOTLENG,T0IR0906,"1610","0",,,,
"4604362",M311T0IR090600001934000000,E,S,C,210.840000000000003,NEW AFRIGIS PARCELS,28.690276000000001,-26.127510000000001,"1934",0.000020000000000,0.000000000000000,MC,T0IR09060000193400000,2017/10/30,MPUMALANGA,IR,T0IR0000,BOTLENG,T0IR0906,"1934","0",,,,
"4604363",M311T0IR090600002193000000,E,S,C,238.090000000000003,NEW AFRIGIS PARCELS,28.695774000000000,-26.133616000000000,"2193",0.000020000000000,0.000000000000000,MC,T0IR09060000219300000,2017/10/30,MPUMALANGA,IR,T0IR0000,BOTLENG,T0IR0906,"2193","0",,,,
"4604365",M311T0IR090600001637000000,E,S,C,264.790000000000020,NEW AFRIGIS PARCELS,28.692385000000002,-26.135138000000001,"1637",0.000020000000000,0.000000000000000,MC,T0IR09060000163700000,2017/10/30,MPUMALANGA,IR,T0IR0000,BOTLENG,T0IR0906,"1637","0",,,,
"4604366",M311T0IR090600001957000000,E,S,C,200.870000000000005,NEW AFRIGIS PARCELS,28.690866000000000,-26.127672000000000,"1957",0.000020000000000,0.000000000000000,MC,T0IR09060000195700000,2017/10/30,MPUMALANGA,IR,T0IR0000,BOTLENG,T0IR0906,"1957","0",,,,
"4604368",M311T0IR090600001656000000,E,S,C,367.360000000000014,NEW AFRIGIS PARCELS,28.693231000000001,-26.135224999999998,"1656",0.000020000000000,0.000000000000000,MC,T0IR09060000165600000,2017/10/30,MPUMALANGA,IR,T0IR0000,BOTLENG,T0IR0906,"1656","0",,,,
"4604369",M311T0IR090600001973000000,E,S,C,209.099999999999994,NEW AFRIGIS PARCELS,28.692129999999999,-26.128299999999999,"1973",0.000020000000000,0.000000000000000,MC,T0IR09060000197300000,2017/10/30,MPUMALANGA,IR,T0IR0000,BOTLENG,T0IR0906,"1973","0",,,,
"4604373",M311T0IR090600001736000000,E,S,C,220.009999999999991,NEW AFRIGIS PARCELS,28.690981000000001,-26.134491000000001,"1736",0.000020000000000,0.000000000000000,MC,T0IR09060000173600000,2017/10/30,MPUMALANGA,IR,T0IR0000,BOTLENG,T0IR0906,"1736","0",,,,
"4604359",M311T0IR090600001546000000,E,S,C,388.139999999999986,NEW AFRIGIS PARCELS,28.690733000000002,-26.135767000000001,"1546",0.000020000000000,0.000000000000000,MC,T0IR09060000154600000,2017/10/30,MPUMALANGA,IR,T0IR0000,BOTLENG,T0IR0906,"1546","0",,,,
