GID,PRCL_KEY,PRCL_TYPE,LSTATUS,WSTATUS,GEOM_AREA,COMMENTS,TAG_X,TAG_Y,TAG_VALUE,TAG_SIZE,TAG_ANGLE,TAG_JUST,ID,DATE_STAMP,PROVINCE,MAJ_REGION,MAJ_CODE,MIN_REGION,MIN_CODE,PARCEL_NO,PORTION,SS_NAME,DSG_NO,SR_NO,SS_NO
435971,E124C038004200000384000000,E,S,C,412.980000,,27.145112,-32.691831,"384",0.000020,0.000000,MC,C03800420000038400000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,384,0,,,,
435979,E124C038004200000424000000,E,S,C,857.990000,,27.144634,-32.689859,"424",0.000020,0.000000,MC,C03800420000042400000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,424,0,,,,
435980,E124C038004200000425000000,E,S,C,453.250000,,27.144576,-32.689992,"425",0.000020,0.000000,MC,C03800420000042500000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,425,0,,,,
435982,E124C038004200000427000000,E,S,C,443.260000,,27.144386,-32.690134,"427",0.000020,0.000000,MC,C03800420000042700000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,427,0,,,,
435984,E124C038004200000897000000,E,S,C,300.380000,,27.133590,-32.681979,"897",0.000020,0.000000,MC,C03800420000089700000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,897,0,,,,
435985,E124C038004200000898000000,E,S,C,307.480000,,27.133442,-32.681980,"898",0.000020,0.000000,MC,C03800420000089800000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,898,0,,,,
435987,E124C038004200000901000000,E,S,C,300.080000,,27.133098,-32.681941,"901",0.000020,0.000000,MC,C03800420000090100000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,901,0,,,,
435989,E124C038004200000903000000,E,S,C,300.080000,,27.132782,-32.681899,"903",0.000020,0.000000,MC,C03800420000090300000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,903,0,,,,
435992,E124C038004200000906000000,E,S,C,300.060000,,27.132308,-32.681835,"906",0.000020,0.000000,MC,C03800420000090600000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,906,0,,,,
435994,E124C038004200000908000000,E,S,C,300.050000,,27.131992,-32.681792,"908",0.000020,0.000000,MC,C03800420000090800000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,908,0,,,,
435996,E124C038004200000910000000,E,S,C,300.040000,,27.131676,-32.681750,"910",0.000020,0.000000,MC,C03800420000091000000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,910,0,,,,
435997,E124C038004200000911000000,E,S,C,241.020000,,27.131534,-32.681730,"911",0.000020,0.000000,MC,C03800420000091100000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,911,0,,,,
436004,E124C038004200000919000000,E,S,C,329.990000,,27.130758,-32.682349,"919",0.000020,0.000000,MC,C03800420000091900000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,919,0,,,,
429859,E124C038004200000976000000,E,S,C,299.990000,,27.137484,-32.683052,"976",0.000020,0.000000,MC,C03800420000097600000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,976,0,,,,
433390,E124C038004200001206000000,E,S,C,307.000000,,27.135452,-32.682807,"1206",0.000020,0.000000,MC,C03800420000120600000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,1206,0,,,,
433392,E124C038004200001208000000,E,S,C,307.010000,,27.135753,-32.682698,"1208",0.000020,0.000000,MC,C03800420000120800000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,1208,0,,,,
433395,E124C038004200001211000000,E,S,C,307.030000,,27.136205,-32.682534,"1211",0.000020,0.000000,MC,C03800420000121100000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,1211,0,,,,
433397,E124C038004200001213000000,E,S,C,307.030000,,27.136505,-32.682425,"1213",0.000020,0.000000,MC,C03800420000121300000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,1213,0,,,,
433399,E124C038004200001215000000,E,S,C,307.050000,,27.136806,-32.682316,"1215",0.000020,0.000000,MC,C03800420000121500000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,1215,0,,,,
433400,E124C038004200001216000000,E,S,C,381.860000,,27.138354,-32.682249,"1216",0.000020,0.000000,MC,C03800420000121600000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,1216,0,,,,
433402,E124C038004200001218000000,E,S,C,310.000000,,27.138266,-32.682474,"1218",0.000020,0.000000,MC,C03800420000121800000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,1218,0,,,,
433404,E124C038004200001220000000,E,S,C,309.970000,,27.137963,-32.682584,"1220",0.000020,0.000000,MC,C03800420000122000000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,1220,0,,,,
433405,E124C038004200001221000000,E,S,C,309.990000,,27.137811,-32.682639,"1221",0.000020,0.000000,MC,C03800420000122100000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,1221,0,,,,
433406,E124C038004200001222000000,E,S,C,309.990000,,27.137659,-32.682694,"1222",0.000020,0.000000,MC,C03800420000122200000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,1222,0,,,,
433782,E124C038004200000167000000,E,S,C,390.140000,,27.149716,-32.682190,"167",0.000020,0.000000,MC,C03800420000016700000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,167,0,,,,
436007,E124C038004200000922000000,E,S,C,386.360000,,27.130431,-32.682674,"922",0.000020,0.000000,MC,C03800420000092200000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,922,0,,,,
436009,E124C038004200000924000000,E,S,C,317.970000,,27.130503,-32.682920,"924",0.000020,0.000000,MC,C03800420000092400000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,924,0,,,,
436010,E124C038004200000925000000,E,S,C,307.350000,,27.130296,-32.683003,"925",0.000020,0.000000,MC,C03800420000092500000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,925,0,,,,
436429,E124C038004200000446000000,E,S,C,823.060000,,27.144975,-32.691284,"446",0.000020,0.000000,MC,C03800420000044600000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,446,0,,,,
436431,E124C038004200000448000000,E,S,C,824.990000,,27.144245,-32.690909,"448",0.000020,0.000000,MC,C03800420000044800000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,448,0,,,,
436433,E124C038004200000450000000,E,S,C,824.850000,,27.144633,-32.690622,"450",0.000020,0.000000,MC,C03800420000045000000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,450,0,,,,
436455,E124C038004200000942000000,E,S,C,380.740000,,27.133509,-32.683364,"942",0.000020,0.000000,MC,C03800420000094200000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,942,0,,,,
436456,E124C038004200000943000000,E,S,C,395.650000,,27.133393,-32.683451,"943",0.000020,6.248279,MC,C03800420000094300000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,943,0,,,,
431580,E124C038004200000006000000,E,S,C,33309.410000,,27.145788,-32.680367,"6",0.000020,0.000000,MC,C03800420000000600000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,6,0,,,,
431581,E124C038004200000007000000,E,S,C,16818.210000,,27.142630,-32.683441,"7",0.000020,0.000000,MC,C03800420000000700000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,7,0,,,,
432474,E124C038004200000054000000,E,S,C,379.169416,,27.148759,-32.678385,"54",0.000020,0.001186,MC,C03800420000005400000,2014/02/21,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,54,0,,,,
432476,E124C038004200000056000000,E,S,C,380.304484,,27.148996,-32.678469,"56",0.000020,0.001188,MC,C03800420000005600000,2014/02/21,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,56,0,,,,
432479,E124C038004200000059000000,E,S,C,380.216997,,27.149352,-32.678596,"59",0.000020,0.001190,MC,C03800420000005900000,2014/02/21,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,59,0,,,,
432480,E124C038004200000060000000,E,S,C,381.520000,,27.149470,-32.678638,"60",0.000020,0.001191,MC,C03800420000006000000,2011/06/01,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,60,0,,,,
432482,E124C038004200000062000000,E,S,C,381.587063,,27.149708,-32.678722,"62",0.000020,0.001193,MC,C03800420000006200000,2014/02/21,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,62,0,,,,
432484,E124C038004200000064000000,E,S,C,666.740000,,27.149299,-32.679128,"64",0.000020,0.001190,MC,C03800420000006400000,2011/06/01,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,64,0,,,,
432505,E124C038004200000678000000,E,S,C,324.230000,,27.145116,-32.681413,"678",0.000020,0.000000,MC,C03800420000067800000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,678,0,,,,
432507,E124C038004200000680000000,E,S,C,327.200000,,27.145481,-32.681292,"680",0.000020,0.000000,MC,C03800420000068000000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,680,0,,,,
432509,E124C038004200000682000000,E,S,C,356.490000,,27.145881,-32.681189,"682",0.000020,0.000000,MC,C03800420000068200000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,682,0,,,,
432534,E124C038004200001147000000,E,S,C,303.020000,,27.138645,-32.681388,"1147",0.000020,0.000000,MC,C03800420000114700000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,1147,0,,,,
432902,E124C038004200000078000000,E,S,C,373.652787,,27.147283,-32.678437,"78",0.000020,0.001174,MC,C03800420000007800000,2014/03/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,78,0,,,,
432903,E124C038004200000079000000,E,S,C,398.867959,,27.147160,-32.678401,"79",0.000020,0.001173,MC,C03800420000007900000,2014/03/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,79,0,,,,
435502,E124C038004200000289000000,E,S,C,429.490000,,27.148874,-32.688193,"289",0.000020,0.000000,MC,C03800420000028900000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,289,0,,,,
435503,E124C038004200000290000000,E,S,C,428.190000,,27.148806,-32.688285,"290",0.000020,0.000000,MC,C03800420000029000000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,290,0,,,,
435505,E124C038004200000292000000,E,S,C,428.130000,,27.148671,-32.688469,"292",0.000020,0.000000,MC,C03800420000029200000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,292,0,,,,
435506,E124C038004200000293000000,E,S,C,429.590000,,27.148603,-32.688561,"293",0.000020,0.000000,MC,C03800420000029300000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,293,0,,,,
435509,E124C038004200000296000000,E,S,C,14443.170000,,27.147589,-32.687316,"296",0.000023,0.001176,MC,C03800420000029600000,2011/06/01,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,296,0,,,,
435511,E124C038004200000298000000,E,S,C,585.550000,,27.147121,-32.688159,"298",0.000020,0.000000,MC,C03800420000029800000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,298,0,,,,
435512,E124C038004200000299000000,E,S,C,393.680000,,27.146988,-32.688240,"299",0.000020,0.000000,MC,C03800420000029900000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,299,0,,,,
435514,E124C038004200000301000000,E,S,C,394.120000,,27.146796,-32.688382,"301",0.000020,0.000000,MC,C03800420000030100000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,301,0,,,,
435516,E124C038004200000303000000,E,S,C,389.090000,,27.146603,-32.688525,"303",0.000020,0.000000,MC,C03800420000030300000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,303,0,,,,
435517,E124C038004200000304000000,E,S,C,399.850000,,27.146504,-32.688596,"304",0.000020,0.000000,MC,C03800420000030400000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,304,0,,,,
435519,E124C038004200000306000000,E,S,C,397.650000,,27.146307,-32.688742,"306",0.000020,0.000000,MC,C03800420000030600000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,306,0,,,,
435520,E124C038004200000307000000,E,S,C,3282.020000,,27.145932,-32.688943,"307",0.000020,0.000000,MC,C03800420000030700000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,307,0,,,,
430253,E124C038004200000502000000,E,S,C,644.920000,,27.144536,-32.680822,"502",0.000020,0.000000,MC,C03800420000050200000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,502,0,,,,
430255,E124C038004200000504000000,E,S,C,535.190000,,27.144834,-32.681264,"504",0.000020,0.000000,MC,C03800420000050400000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,504,0,,,,
430257,E124C038004200000510000000,E,S,C,443.260000,,27.146482,-32.681034,"510",0.000020,0.000000,MC,C03800420000051000000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,510,0,,,,
430258,E124C038004200000511000000,E,S,C,709.160000,,27.146866,-32.680950,"511",0.000020,0.000000,MC,C03800420000051100000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,511,0,,,,
430262,E124C038004200000516000000,E,S,C,450.020000,,27.146827,-32.681725,"516",0.000020,0.000000,MC,C03800420000051600000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,516,0,,,,
430264,E124C038004200000518000000,E,S,C,450.750000,,27.146886,-32.681446,"518",0.000020,0.000000,MC,C03800420000051800000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,518,0,,,,
430267,E124C038004200000521000000,E,S,C,459.010000,,27.146405,-32.681245,"521",0.000020,0.000000,MC,C03800420000052100000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,521,0,,,,
430268,E124C038004200000522000000,E,S,C,459.750000,,27.146235,-32.681301,"522",0.000020,0.000000,MC,C03800420000052200000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,522,0,,,,
430270,E124C038004200000529000000,E,S,C,563.710000,,27.144736,-32.681589,"529",0.000020,0.000000,MC,C03800420000052900000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,529,0,,,,
430272,E124C038004200000532000000,E,S,C,456.890000,,27.144338,-32.681150,"532",0.000020,0.000000,MC,C03800420000053200000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,532,0,,,,
430274,E124C038004200000534000000,E,S,C,452.450000,,27.144401,-32.681430,"534",0.000020,0.000000,MC,C03800420000053400000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,534,0,,,,
430276,E124C038004200000536000000,E,S,C,461.800000,,27.144063,-32.681319,"536",0.000020,0.000000,MC,C03800420000053600000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,536,0,,,,
430278,E124C038004200000538000000,E,S,C,460.580000,,27.146443,-32.681600,"538",0.000020,0.000000,MC,C03800420000053800000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,538,0,,,,
430279,E124C038004200000539000000,E,S,C,458.640000,,27.146548,-32.681821,"539",0.000020,0.000000,MC,C03800420000053900000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,539,0,,,,
431583,E124C038004200000010000001,E,S,C,2434.262750,,27.152181,-32.682132,RE/10,0.000020,6.279201,MC,C03800420000001000000,2010/12/17,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,10,0,,,,
431584,E124C038004200000011000000,E,S,C,4067.430000,,27.153149,-32.682836,"11",0.000020,0.000000,MC,C03800420000001100000,2010/12/17,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,11,0,,,,
431585,E124C038004200000012000000,E,S,C,8563.550000,,27.140459,-32.691707,"12",0.000020,0.000000,MC,C03800420000001200000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,12,0,,,,
431587,E124C038004200000014000000,E,S,C,4291.270000,,27.147663,-32.676359,"14",0.000020,0.001177,MC,C03800420000001400000,2011/06/01,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,14,0,,,,
431588,E124C038004200000618000000,E,S,C,454.320000,,27.144426,-32.682063,"618",0.000020,0.000000,MC,C03800420000061800000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,618,0,,,,
431589,E124C038004200000619000000,E,S,C,466.900000,,27.144532,-32.681843,"619",0.000020,0.000000,MC,C03800420000061900000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,619,0,,,,
431590,E124C038004200000620000000,E,S,C,464.780000,,27.144705,-32.681899,"620",0.000020,0.000000,MC,C03800420000062000000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,620,0,,,,
431591,E124C038004200000621000000,E,S,C,461.670000,,27.144875,-32.681955,"621",0.000020,0.000000,MC,C03800420000062100000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,621,0,,,,
431592,E124C038004200000622000000,E,S,C,756.430000,,27.145094,-32.682025,"622",0.000020,0.000000,MC,C03800420000062200000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,622,0,,,,
431593,E124C038004200000623000000,E,S,C,473.900000,,27.145311,-32.681980,"623",0.000020,0.000000,MC,C03800420000062300000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,623,0,,,,
431594,E124C038004200000624000000,E,S,C,4751.507166,,27.153191,-32.682262,"624",0.000020,0.000000,MC,C03800420000062400000,2012/10/22,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,624,0,,,,
431596,E124C038004200000627000000,E,S,C,482.360000,,27.148609,-32.687165,"627",0.000020,0.000000,MC,C03800420000062700000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,627,0,,,,
431597,E124C038004200000628000000,E,S,C,484.150000,,27.148532,-32.687269,"628",0.000020,0.000000,MC,C03800420000062800000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,628,0,,,,
431598,E124C038004200000629000000,E,S,C,486.350000,,27.148455,-32.687373,"629",0.000020,0.000000,MC,C03800420000062900000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,629,0,,,,
432905,E124C038004200000081000000,E,S,C,436.890000,,27.146916,-32.678330,"81",0.000020,0.001171,MC,C03800420000008100000,2011/06/01,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,81,0,,,,
432907,E124C038004200000083000000,E,S,C,500.610229,,27.146664,-32.678268,"83",0.000020,0.001169,MC,C03800420000008300000,2014/03/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,83,0,,,,
432908,E124C038004200000084000000,E,S,C,721.520000,,27.149023,-32.680177,"84",0.000020,0.001188,MC,C03800420000008400000,2011/06/01,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,84,0,,,,
432911,E124C038004200000087000000,E,S,C,632.130000,,27.149076,-32.680607,"87",0.000020,0.001188,MC,C03800420000008700000,2011/06/01,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,87,0,,,,
432913,E124C038004200000089000000,E,S,C,439.790000,,27.149268,-32.680771,"89",0.000020,0.001190,MC,C03800420000008900000,2011/06/01,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,89,0,,,,
432916,E124C038004200000092000000,E,S,C,799.340000,,27.148876,-32.680963,"92",0.000020,0.001187,MC,C03800420000009200000,2011/06/01,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,92,0,,,,
432917,E124C038004200000093000000,E,S,C,376.000000,,27.149137,-32.679618,"93",0.000020,0.001189,MC,C03800420000009300000,2011/06/01,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,93,0,,,,
432919,E124C038004200000095000000,E,S,C,377.190000,,27.149247,-32.679814,"95",0.000020,0.001190,MC,C03800420000009500000,2011/06/01,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,95,0,,,,
432920,E124C038004200000096000000,E,S,C,377.160000,,27.149302,-32.679912,"96",0.000020,0.001190,MC,C03800420000009600000,2011/06/01,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,96,0,,,,
432922,E124C038004200000098000000,E,S,C,378.330000,,27.149412,-32.680108,"98",0.000020,6.143559,MC,C03800420000009800000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,98,0,,,,
432924,E124C038004200000100000000,E,S,C,1137.570000,,27.149690,-32.680601,"100",0.000020,0.001193,MC,C03800420000010000000,2011/06/01,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,100,0,,,,
432928,E124C038004200000696000000,E,S,C,341.370000,,27.145842,-32.682562,"696",0.000020,0.000000,MC,C03800420000069600000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,696,0,,,,
432931,E124C038004200000699000000,E,S,C,324.410000,,27.146182,-32.682428,"699",0.000020,0.000000,MC,C03800420000069900000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,699,0,,,,
432933,E124C038004200000701000000,E,S,C,359.880000,,27.147127,-32.682797,"701",0.000020,0.000000,MC,C03800420000070100000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,701,0,,,,
432934,E124C038004200000702000000,E,S,C,360.880000,,27.147141,-32.682926,"702",0.000020,0.000000,MC,C03800420000070200000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,702,0,,,,
432936,E124C038004200000704000000,E,S,C,453.510000,,27.147443,-32.683246,"704",0.000020,0.000000,MC,C03800420000070400000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,704,0,,,,
432938,E124C038004200000706000000,E,S,C,397.660000,,27.147655,-32.683241,"706",0.000020,0.000000,MC,C03800420000070600000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,706,0,,,,
432939,E124C038004200000707000000,E,S,C,392.590000,,27.147773,-32.683209,"707",0.000020,0.000000,MC,C03800420000070700000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,707,0,,,,
432942,E124C038004200000710000000,E,S,C,476.900000,,27.148340,-32.683381,"710",0.000020,0.000000,MC,C03800420000071000000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,710,0,,,,
434209,E124C038004200000177000000,E,S,C,778.570000,,27.149120,-32.682454,"177",0.000020,0.000000,MC,C03800420000017700000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,177,0,,,,
434210,E124C038004200000178000000,E,S,C,1571.110000,,27.149322,-32.682177,"178",0.000020,0.000000,MC,C03800420000017800000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,178,0,,,,
434212,E124C038004200000180000000,E,S,C,1556.320000,,27.150300,-32.682560,"180",0.000020,0.000000,MC,C03800420000018000000,2009/08/19,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,180,0,,,,
434214,E124C038004200000182000000,E,S,C,1553.992536,,27.150029,-32.682930,"182",0.000020,0.000000,MC,C03800420000018200000,2012/10/22,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,182,0,,,,
434215,E124C038004200000183000000,E,S,C,1553.348449,,27.149894,-32.683115,"183",0.000020,0.000000,MC,C03800420000018300000,2012/10/22,EASTERN CAPE,KING WILLIAMS TOWN,C0380000,KEISKAMMAHOEK,C0380042,183,0,,,,
